Intensity,Average Distance,Min Distance,Max Distance
0.001,0.022050908624556737,0.009817571537190909,0.0351663619343948
0.002,0.0272963372022812,0.010641315382439896,0.04427494103892986
0.003,0.02963994954129713,0.017245370783810433,0.050410879233730964
0.004,0.030103068424058986,0.015433639041259795,0.04684142558365698
0.005,0.030933479337797963,0.016646652034303606,0.046393862256927945
0.006,0.03146531927637658,0.016351786847930184,0.04658917533322353
0.007,0.033776385462605994,0.020894217878553556,0.04886462462923094
0.008,0.03602863519312245,0.026087802043820517,0.047258811026738436
0.009000000000000001,0.03787457239589356,0.02579707811559359,0.05363981704867476
0.010000000000000002,0.04120011799926741,0.030305014333010666,0.056821115410877046
0.011,0.044205189981498944,0.03167217420371827,0.0535985886755934
0.012,0.04831783102728127,0.037048387763484736,0.05984739862140058
0.013000000000000001,0.05192034952808155,0.03701005119891741,0.0628750164058998
0.014000000000000002,0.05662190310983493,0.04587602257238862,0.06530693746922371
0.015,0.06064676751430839,0.05112367956085449,0.07483542865152937
0.016,0.06577458483350858,0.05292057915693566,0.08410295188021621
0.017,0.07052826697841447,0.05795848996317185,0.08389561596392668
0.018000000000000002,0.07449124150292792,0.06272484881766423,0.0877659787016406
0.019000000000000003,0.07937580348131901,0.06430554547332436,0.09303743707210634
0.02,0.08312835968170877,0.06760391878305565,0.11044136072287733
0.021,0.08728934204528896,0.0693683273103588,0.11200031461943837
0.022000000000000002,0.09043602818259665,0.06788153290478086,0.1141317810554533
0.023,0.09651661861301748,0.07863712000398897,0.13272740209187267
0.024,0.10095508803094487,0.07933451925968595,0.1233601742550259
0.025,0.10411844812601753,0.084983179193505,0.12372370142089335
0.026000000000000002,0.10665797148076,0.08640993040153377,0.13363719321636627
0.027000000000000003,0.11202806607048973,0.09404599636988807,0.13638440744755076
0.028,0.11715913959423117,0.09590445884063639,0.14107931960086412
0.029,0.12146301488235457,0.10165179953778555,0.14004824262402274
0.030000000000000002,0.12400898920283163,0.09771600265912593,0.14576575798526686
0.031,0.12792863195235812,0.09896164836930342,0.1602838280877194
0.032,0.132539446443837,0.10917209422871968,0.16945644341937488
