Intensity,Average Distance,Min Distance,Max Distance
0.001,0.013001595608009347,0.0030689953549308826,0.025853237814122573
0.002,0.032048619889600366,0.018674476104410528,0.043557078599498075
0.003,0.04829473684303846,0.030370572833393412,0.06474348645922122
0.004,0.06531982419059082,0.04595620713243932,0.08302288663011155
0.005,0.08070004953235521,0.060588239746632425,0.09538637139270457
0.006,0.09819265056871913,0.07775229945552653,0.12197008218111985
0.007,0.11526402346525191,0.09625340248355589,0.1348410368351935
0.008,0.1309176087966931,0.10584275715867048,0.15614751231418533
0.009000000000000001,0.1422923800321067,0.11291538668945887,0.16640045569874243
0.010000000000000002,0.15183334063881576,0.12609526247667807,0.1776650455347914
0.011,0.15892794342184413,0.1365872619648503,0.18446876981455676
0.012,0.16919080492708985,0.1435246929112918,0.19485899368432355
0.013000000000000001,0.18160364742525295,0.15617745090708884,0.2080904291770287
0.014000000000000002,0.18543442768731022,0.16080344425198778,0.20581404885407553
0.015,0.19129611179929518,0.15957131272486574,0.2214268819538974
0.016,0.19802963981834087,0.17081495848622075,0.2396350949425084
0.017,0.201566004850365,0.17703557140147336,0.23231727589048146
0.018000000000000002,0.2073300700023543,0.1840355998790693,0.23176859652408618
0.019000000000000003,0.20795246114584306,0.18170798092917365,0.23517928915279906
0.02,0.21254353439063112,0.18645341039912483,0.2437813777876141
0.021,0.2163367816654615,0.19011649727115434,0.23943301425682037
0.022000000000000002,0.2184384845336468,0.18660628946282123,0.2404893827548625
0.023,0.22531446654011028,0.20691445865260757,0.24751973028059165
0.024,0.22550673413663183,0.2044303877994265,0.2518082774013643
0.025,0.22802482699147547,0.2028055080789153,0.2486012634392043
0.026000000000000002,0.22947318401840078,0.19244710660393669,0.26359024321834174
0.027000000000000003,0.23148599117964916,0.20383058269963517,0.2543150540243602
0.028,0.23400869593995732,0.21032902673834644,0.2560735339289929
0.029,0.23717590352053808,0.1998423248871704,0.2741562258123995
0.030000000000000002,0.23749550466256916,0.21461487940290594,0.27305382568933356
0.031,0.2404876419810083,0.21358314414009505,0.2727430789995616
0.032,0.2402076171059582,0.21559740405930197,0.2606355448409273
0.033,0.2432476671483113,0.22094954722072274,0.271159290256718
0.034,0.2444677823318629,0.22325505327681694,0.26712569481750253
0.035,0.2455467947299182,0.22154401013706954,0.27840293902483443
0.036000000000000004,0.24582022342476467,0.21655691086862994,0.27147706333535193
0.037000000000000005,0.24698765850155696,0.21324321973850272,0.2687254717940883
0.038,0.24973686935670694,0.22663342994888275,0.27104815451554404
0.039,0.247974925979674,0.21970848391641423,0.2783226707771187
0.04,0.2510776853197489,0.21607768265169705,0.27360133643159557
0.041,0.2504718754750441,0.22082258817737965,0.27655629064107107
0.042,0.2540200109036931,0.22693086282949632,0.28530982218358864
0.043000000000000003,0.2516308319745969,0.21649990019447607,0.2788452772846062
0.044000000000000004,0.2545697857171532,0.22255918470791042,0.28247355154658915
0.045,0.25505642692782227,0.23293457722865538,0.2924132369906723
0.046,0.254862500298914,0.23237970788958184,0.27898616158988565
0.047,0.2578378471755231,0.23612341362342973,0.2838817716777524
0.048,0.25670086043203927,0.22956712092121517,0.2918949484048068
0.049,0.25938960283990453,0.23527385298750558,0.284903859444906
0.05,0.2576772521180861,0.23527353376207513,0.28587798655311814
0.051000000000000004,0.2585671403475777,0.235514803603778,0.28412058183374694
0.052000000000000005,0.25900822023438685,0.2386994132985025,0.287736136877584
0.053000000000000005,0.258402974740388,0.2340048559927415,0.28607983756956873
0.054,0.25957193978160487,0.23289025599443428,0.2819081723242288
0.055,0.2614245096905863,0.23302222910190573,0.2926899188278217
0.056,0.2617828136881322,0.23195432273796188,0.2822087860779674
0.057,0.2618071962254839,0.23766943144764419,0.2843594088275691
0.058,0.26004227532353835,0.23110578623967754,0.2843811171193854
0.059000000000000004,0.26349982094750685,0.2359801906155061,0.29079925229851483
0.060000000000000005,0.2616642600795334,0.24092647136585654,0.28552611953889667
0.061,0.2645607446203569,0.23420964882952217,0.2967847295383114
0.062,0.263255299185217,0.22440014850392656,0.2911391404445582
0.063,0.2632745267723367,0.22314496215059657,0.289823766978478
0.064,0.26547347507666813,0.23706622829875487,0.29567811219956386
0.065,0.2670093846976864,0.23664275401368004,0.29011533965402947
0.066,0.26573745489565215,0.23982309176748154,0.29325616436210394
0.067,0.2657443069259226,0.22684059882160987,0.29145716447647463
0.068,0.26486490987604094,0.23658380642208074,0.2974606576706128
0.069,0.26691948488144396,0.2454541955803372,0.2907275353832194
0.07,0.267992020682881,0.23863446854215975,0.29877821254153203
0.07100000000000001,0.2669742369190154,0.22961108081448192,0.2945172222948257
0.07200000000000001,0.2655659734403671,0.24485097218406168,0.28750893917031195
0.07300000000000001,0.26627956775248157,0.22238515537850095,0.29503465596770595
0.074,0.2684892534744886,0.24202681651241797,0.2972391936371216
0.075,0.26735309402150126,0.22208323797589746,0.29405128662219143
0.076,0.26865607997576146,0.24282789586960615,0.3000457253011337
0.077,0.2692760777182654,0.24553692596060503,0.29754291326647864
0.078,0.2698708121969035,0.24504144525913674,0.29183557715218517
0.079,0.27075375814400526,0.24633092244755428,0.29897291527766345
0.08,0.2703234798785839,0.24254221386337083,0.2932038075466823
0.081,0.2700856590148669,0.2427829318021761,0.2974825520235671
0.082,0.2731304174490333,0.24246761869167666,0.2975575351359962
0.083,0.2732185650976712,0.24711428793944157,0.2939024060245475
0.084,0.2707222357028834,0.24520743456008842,0.29510607152093427
0.085,0.273080459892367,0.2519040385061906,0.2974594318699077
0.08600000000000001,0.27178088338385464,0.2447428378227028,0.29469319748972966
