Intensity,Average Distance,Min Distance,Max Distance
0.001,0.06423781679848,0.015577426076206102,0.21509136772750898
0.002,0.16440999606571097,0.055969104420241486,0.2808925729257702
0.003,0.25367927793993134,0.10025112773116554,0.38933631609442476
0.004,0.3394664628185204,0.103625923581283,0.4542677514177047
0.005,0.40508681932857876,0.2849682657753356,0.4838361555366012
0.006,0.4548712987406992,0.3643434127561964,0.5300012760437929
0.007,0.47970071882960547,0.37968575135270033,0.564927989610484
0.008,0.5156480670242114,0.381173092397493,0.6387620188200769
0.009000000000000001,0.5470092206970785,0.46769971741584704,0.6482652614215703
0.010000000000000002,0.583802937396673,0.4979085543901123,0.7164284029427327
0.011,0.6158298509340148,0.5028403801826243,0.7247454987898077
0.012,0.6556386425818694,0.5262870866820004,0.8469934946223403
0.013000000000000001,0.6859120294922039,0.5395769137464694,0.8702996977768914
0.014000000000000002,0.7423847155445781,0.6005259974229438,0.9006319993708995
0.015,0.7705569549731791,0.6240460614169914,0.9072714038547063
0.016,0.805077602491877,0.6822260181847932,0.9230797117206473
0.017,0.8369690045192538,0.6951105131650672,0.9449486562149911
0.018000000000000002,0.8502334551570323,0.7572931761049794,0.9544402819739728
0.019000000000000003,0.8635292956693789,0.6967047155265049,0.9544402819739728
0.02,0.8790883326208548,0.7645905417498765,0.954440281973973
0.021,0.8827795926959239,0.7767311181978214,0.954440281973973
0.022000000000000002,0.8799024552488658,0.7986472121099246,0.9554015773072799
0.023,0.8770557063776468,0.8020626655904501,0.9500742717680647
0.024,0.8841885529075917,0.814074654001484,0.9468563511979674
0.025,0.8933393965346897,0.8142658903224783,0.9563136005680704
0.026000000000000002,0.9002682285325518,0.8332287812755883,0.9563136005680702
0.027000000000000003,0.9024169524235802,0.8312911094585373,0.9563136005680702
0.028,0.9063931381002726,0.8186861290380518,0.9563136005680705
0.029,0.9129931699810345,0.848832136684279,0.9563136005680704
0.030000000000000002,0.9137161380872076,0.8556956730723093,0.9563136005680704
0.031,0.9164336342022479,0.8369660527860789,0.9563136005680706
0.032,0.9143862123124226,0.8559975873128485,0.9563136005680705
0.033,0.9149105198510555,0.8403382560988994,0.9580056247149505
0.034,0.912561101295682,0.8490236775337562,0.9580056247149505
0.035,0.9103152237138269,0.8626463642220041,0.9580056247149507
0.036000000000000004,0.9165764813115247,0.8602507707304307,0.9580056247149505
0.037000000000000005,0.9182333164802191,0.882153378596022,0.9580056247149508
0.038,0.9169669790428798,0.8631044062207314,0.9580056247149507
0.039,0.919374374750776,0.8822274406093041,0.9580056247149509
0.04,0.921529670085079,0.877867634186728,0.9580056247149507
0.041,0.9209729447069095,0.8822489065537698,0.9580056247149507
0.042,0.9205994272467163,0.8754898879390963,0.9580056247149508
0.043000000000000003,0.916761300572935,0.8781997087727609,0.9508214267136694
0.044000000000000004,0.914508009783704,0.8570331937732142,0.9566272012587542
0.045,0.9159225708351704,0.8723575408851427,0.9595437252310556
0.046,0.9177181589773808,0.8714636410107574,0.9519879349154221
0.047,0.9184387453318092,0.8685495637418654,0.9534872164090502
0.048,0.9169021017757418,0.8726011226101396,0.9534872164090502
0.049,0.9182630756775034,0.8587946640080076,0.9595437252310555
0.05,0.9177031311896843,0.8717261821422984,0.9595437252310555
0.051000000000000004,0.922049784502351,0.8667449686549378,0.9587924382713808
0.052000000000000005,0.9183923760659158,0.8807738107276097,0.9566272012587538
0.053000000000000005,0.91443246415303,0.8767414743573552,0.9514161391077619
0.054,0.9163953626900495,0.8746401880298265,0.9602620605477371
0.055,0.9154298324198211,0.8696516900653256,0.9547664688245057
0.056,0.9160660630710156,0.8732295938751355,0.9512673433601362
0.057,0.9141954041657104,0.8671344678339281,0.955696040934513
0.058,0.9169503200604516,0.8723854352261864,0.9494112540068366
0.059000000000000004,0.9211116483760042,0.8836263851891903,0.951280762269413
0.060000000000000005,0.9216663705489304,0.8861569581663433,0.9537323341118629
0.061,0.9210018497059713,0.8921662128437504,0.9609497629331332
0.062,0.9177962637176887,0.8783669036271564,0.9542559635885612
0.063,0.9204050077234046,0.8701524031016782,0.9501098874097051
0.064,0.9194232250085888,0.8780398382023465,0.9520369791064973
