Intensity,Average Distance,Min Distance,Max Distance
0.001,0.730947640790406,0.6243943621581398,0.7991940980161856
0.002,0.7686177867555408,0.6981467210121037,0.8207188023988098
0.003,0.7793654157516103,0.7167784702202316,0.8517510488693665
0.004,0.7796468349770029,0.7055770186349609,0.8511049804564577
0.005,0.7813264331933302,0.7146343754248299,0.8392760452506964
0.006,0.771384144327615,0.6518141274360167,0.8260545690575866
0.007,0.7786142473508458,0.6831855408030718,0.8347293237153293
0.008,0.777350714333377,0.6886013050158493,0.8383646981256447
0.009000000000000001,0.7837458620602156,0.703057397773401,0.842221535582939
0.010000000000000002,0.7791303686806726,0.7016330796066685,0.8362144586145357
0.011,0.778903566916629,0.7095862152712307,0.8446769751282371
0.012,0.7713594965993222,0.6967417270685229,0.8294330543269093
0.013000000000000001,0.7755884441832748,0.706845580228608,0.8498607082403149
0.014000000000000002,0.7711760678434697,0.6987710729875709,0.8332704110652596
0.015,0.7705250170022088,0.6671007663728753,0.8405730338066537
0.016,0.7795868476079972,0.7019768203914767,0.8479435236753237
0.017,0.7726567102620296,0.7001329077736257,0.8336248277468459
0.018000000000000002,0.772861782384145,0.686311966294979,0.8383322692902333
0.019000000000000003,0.7769026888373751,0.6792891954716875,0.84387743520504
0.02,0.7756870138835239,0.6623870274800183,0.8392558381228494
0.021,0.7753537034848699,0.7013428394115382,0.8440424401934497
0.022000000000000002,0.7815159704986152,0.7058371932392391,0.8345454167280606
0.023,0.775419027177674,0.699851315364897,0.8495677752280293
0.024,0.7749731035195627,0.6843849827175634,0.8393035867523686
0.025,0.7788678312452457,0.6847042465457301,0.8425415545007912
0.026000000000000002,0.7718794541940955,0.6946161126192393,0.8307261202602629
0.027000000000000003,0.7776143752918706,0.7026881946938971,0.83551387991275
0.028,0.7736142707231601,0.6814665224381606,0.8419107224651201
0.029,0.7776066342156008,0.6768836235056384,0.8396910449232131
0.030000000000000002,0.7788847677312348,0.70852187248549,0.8526728208656362
0.031,0.7760558850317325,0.6796338337946781,0.8406373912770835
0.032,0.7783837242437166,0.6811844245069151,0.8505115356321524
0.033,0.7719051650621093,0.707340376604465,0.8350958315274519
0.034,0.7689401700781678,0.6826161837126057,0.8282185015691774
0.035,0.7728015221009354,0.7136912370494071,0.8535352377247736
0.036000000000000004,0.7733471122018186,0.6955428611772569,0.8397718833064106
0.037000000000000005,0.7702001661818825,0.6867546943484815,0.8248354293086242
0.038,0.7739122201487508,0.7044492915488931,0.8397908605885765
0.039,0.7775644138536341,0.6889435559152473,0.8435703793839553
0.04,0.7742591267236142,0.7064850948968162,0.8479384172014379
0.041,0.7770652237990078,0.6960486748377712,0.832676346513654
0.042,0.7746418402002582,0.6710529886779949,0.8552189973520112
0.043000000000000003,0.7786418962992022,0.6637779844569145,0.8665120156360904
0.044000000000000004,0.7728612637507041,0.6673737036846574,0.8541219923296499
0.045,0.7736437161368873,0.7020584031798399,0.8453141779996527
0.046,0.7708117538712704,0.6515093195574101,0.8535110181467672
0.047,0.7743148464145575,0.6755285585124746,0.8395776915548213
0.048,0.7744971634258454,0.7031556112507911,0.851720007213669
0.049,0.7782511985312679,0.7000360953735174,0.8524221886005179
0.05,0.7739608676637776,0.7091658887983066,0.8467031044646586
0.051000000000000004,0.7752076150654073,0.6797701332459161,0.8463388314700406
0.052000000000000005,0.7789513086050975,0.7025974742204686,0.8399704459142305
0.053000000000000005,0.771478075597408,0.6915264875345206,0.8476939325803083
0.054,0.774978238114482,0.702723393336469,0.8362976007205758
0.055,0.773194704362023,0.6820090574857195,0.8421130464650297
0.056,0.7735003110605274,0.6990243145144208,0.8527915292188364
0.057,0.7741918078035259,0.6993381750158274,0.8572413388669926
0.058,0.768118230969978,0.7036965367872119,0.8315195476957642
0.059000000000000004,0.7671579847042345,0.6668700592256784,0.8407012653798239
0.060000000000000005,0.7735022391806013,0.6695648935211036,0.8521629228489729
0.061,0.7746524036495949,0.707682295698844,0.8505730790462177
0.062,0.7742116368389449,0.6878426352295066,0.8409698318275018
0.063,0.7730075199035653,0.6789462670273743,0.8391721052320488
0.064,0.7736080819987103,0.6978101629848097,0.8465742881053175
0.065,0.7766073948173225,0.6841913400801853,0.8430664846195884
0.066,0.7658290004538053,0.6745691453584544,0.8420098672043159
