Intensity,Average Distance,Min Distance,Max Distance
0.319,63683.96,52554,74736
0.32,62602.09,50290,73086
0.321,62895.77,51639,73105
0.322,62447.93,53482,72019
0.323,62403.59,53480,73640
0.324,62589.58,49388,75837
0.325,62593.02,49370,74189
0.326,62358.81,53017,73644
0.327,63067.12,50288,73108
0.328,63064.91,51650,73090
0.329,63393.37,51197,71480
0.33,62351.29,46750,72568
0.331,63043.29,48065,71476
0.332,63188.97,51193,75842
0.333,63001.78,50284,75826
0.334,63274.14,48500,75293
0.335,62860.71,53029,74736
0.336,63208.26,49830,74191
0.337,63099.4,49835,73107
0.338,62971.26,49828,72023
0.339,63505.08,47614,73640
0.34,62223.61,51644,73103
0.341,63121.98,51196,73083
0.342,63960.68,51648,75283
0.343,63487.16,53012,75285
0.34400000000000003,62880.87,53022,77497
0.34500000000000003,62997.33,51175,74736
0.34600000000000003,62277.55,49838,71488
0.34700000000000003,62544.02,50289,73099
0.34800000000000003,63175.76,51193,74725
0.34900000000000003,62582.02,48947,72013
0.35000000000000003,62971.46,51190,73101
0.35100000000000003,63482.41,53030,73635
0.35200000000000004,62539.76,48952,70422
0.353,63857.04,51190,73638
0.354,62706.98,48944,71488
0.355,63283.0,51647,73650
0.356,63313.0,50734,72565
0.357,63499.62,51194,75820
0.358,62955.59,53481,71480
0.359,63065.82,53025,75279
0.36,62342.95,53020,73086
0.361,63742.05,52548,73097
0.362,62537.08,49837,73103
0.363,63851.24,53479,74195
0.364,63216.49,53483,75275
0.365,63282.45,51183,74187
0.366,63444.73,50270,73093
0.367,63686.43,53943,74193
0.368,63307.71,48944,72564
0.369,63958.84,49395,75285
0.37,63475.86,53939,73101
0.371,63106.03,49835,74742
0.372,62818.07,44191,72023
0.373,63631.24,53951,73103
0.374,63390.13,51648,72554
0.375,63115.96,53943,74734
0.376,63333.63,52099,72558
0.377,63131.49,54407,72021
0.378,62989.91,52552,78625
0.379,62923.45,51636,72021
0.38,63187.48,51179,73646
0.381,63191.46,52560,72554
0.382,63395.72,49390,77487
0.383,63679.89,48498,75281
0.384,64120.58,50295,72021
0.385,63456.93,54418,76385
0.386,62699.7,48937,74732
0.387,62859.33,48495,73636
0.388,62769.12,52100,70953
0.389,63250.78,50733,70422
0.39,62952.01,49840,72560
0.391,63275.09,50737,75834
0.392,63347.54,52565,75281
0.393,63794.09,51193,75833
0.394,63641.97,52093,74733
0.395,63646.03,52564,71482
0.396,63868.93,49835,74189
0.397,63993.24,46744,72019
0.398,63064.68,50283,74187
0.399,62941.45,52552,73095
0.4,64293.05,55344,76391
