Intensity,Average Distance,Min Distance,Max Distance
0.001,0.291890675212264,0.2622302770942221,0.32846974137386586
0.002,0.5636891853540371,0.5040289593805962,0.6304051297974285
0.003,0.8160929650218328,0.7305619766035254,0.9153763029409241
0.004,1.044046988783955,0.9458072883840825,1.1535591000805225
0.005,1.2473493226380885,1.1132621081230312,1.3947784941524874
0.006,1.4170744075138686,1.2661094383146505,1.566027818227251
0.007,1.54826473835563,1.4003497165171754,1.751332519996457
0.008,1.6548518280424331,1.4884050940532059,1.8213393047578181
0.009000000000000001,1.7561737964580368,1.580173976791236,1.9398137301859373
0.010000000000000002,1.854144924204319,1.6320743762812253,2.0237317561930936
0.011,1.9763057799348793,1.7536453083662162,2.208727141037884
0.012,2.1115855732988114,1.883326028814046,2.3431458485780188
0.013000000000000001,2.2593565350161473,1.988147062382395,2.6085530264449672
0.014000000000000002,2.4185174733938037,2.1597045198705698,2.739184928202598
0.015,2.5719263456437917,2.2663705118866386,2.9840754951482866
0.016,2.7351329062954877,2.4134073582754234,3.1220210145068483
0.017,2.8854538609839095,2.5534613595644533,3.3248717026333012
0.018000000000000002,3.0384991994351958,2.6561675470923616,3.436793276443485
0.019000000000000003,3.201638200219855,2.697659874824692,3.586547504478553
0.02,3.3507123974392563,2.9006625968584867,3.7828684029408324
0.021,3.5043862204355634,3.0992598497223387,3.9307255436313753
0.022000000000000002,3.662498733319579,3.2316411814605157,4.1388744480854145
0.023,3.8246471270571756,3.3661410918748977,4.321543576218751
0.024,3.988983214418528,3.4804653134328563,4.581108696775846
0.025,4.138209694566551,3.610982636887508,4.642759989873905
0.026000000000000002,4.3156241703039235,3.778098313571579,4.858497852740039
0.027000000000000003,4.470104526972661,3.776928326588643,5.069704648347881
0.028,4.625386168221818,3.9919910360602944,5.267283485926305
0.029,4.77627107777562,4.173905592103808,5.481932430832848
0.030000000000000002,4.952073101605713,4.201089992900657,5.577768370148617
0.031,5.115168206556955,4.5539482108784854,5.760050240516682
0.032,5.262359898360535,4.532628279006388,5.9508660371032045
0.033,5.434197322002971,4.640580508404878,6.185980811586415
0.034,5.582862661699053,4.8795030218541,6.310338172686373
0.035,5.7478257378524065,5.0025328795997215,6.574926636022772
0.036000000000000004,5.90975579873008,5.179334673848028,6.642089389105709
0.037000000000000005,6.066886814353763,5.197236461233883,6.9925629200376775
0.038,6.234065342328755,5.581066658002958,7.052698433002314
0.039,6.393304295487504,5.548046426583518,7.242984887892038
0.04,6.563118096746558,5.843920861048837,7.335833910496512
0.041,6.708559418359275,5.977851812043122,7.629541790772584
0.042,6.888736152029159,6.15845519413707,7.839480406146428
0.043000000000000003,7.043081308279332,6.036285451879479,7.969355128607116
0.044000000000000004,7.207032462226585,6.371860000817221,8.20950245909851
0.045,7.381618120046338,6.38782953959017,8.441398498466913
0.046,7.5428329092333914,6.67785603795092,8.457838824187784
0.047,7.7023058124537815,6.727940261387813,8.788710020407965
0.048,7.849413353730188,6.597306033245629,8.80492997130709
0.049,7.996416433399605,6.934590312024632,9.011200233424242
0.05,8.188772316160014,7.107462983659597,9.446964950762109
0.051000000000000004,8.336850627071357,7.3024188384814455,9.307024980267897
0.052000000000000005,8.49870323024755,7.595924185527731,9.524663200313606
0.053000000000000005,8.645334866300612,7.623625174282418,9.820239434040337
0.054,8.80328550400712,7.7994373165656175,9.831978370820345
0.055,9.000535308980155,7.845173581633762,10.275294138679051
0.056,9.148301026281509,8.048522600594033,10.442407656363361
0.057,9.322585581126015,8.109820929602625,10.616479991846111
0.058,9.44425887113241,8.23084825347348,10.801219875285302
0.059000000000000004,9.629979657161716,8.01847147688103,10.88325202662275
0.060000000000000005,9.766700413690586,8.518062158760301,11.089949936002
0.061,9.951572039340094,8.596212886126708,11.302347149304428
0.062,10.117323785203352,9.011797667236934,11.323088914427476
0.063,10.26107476806624,8.877704461951831,11.659247494698748
0.064,10.419490919340403,9.35854200842318,11.90482609030948
0.065,10.583570595282712,9.373031101363262,11.891818671755953
0.066,10.76935393541836,9.473513817086873,12.598821314166452
0.067,10.908750181075382,9.604866347818406,12.613131978420695
0.068,11.106600330870588,9.721400634255518,12.57079312946722
0.069,11.253127272297748,9.839170907415852,12.811223599299595
0.07,11.403511984516433,9.696041238839854,12.87315368287775
0.07100000000000001,11.536629818989383,10.029455807968255,13.338060692560465
0.07200000000000001,11.710295876594355,10.167163311962895,13.091311490260766
0.07300000000000001,11.872442444879216,10.60609849184626,13.38718164852829
0.074,12.056986686856032,10.328102294317578,13.825407951567483
0.075,12.209332989865747,10.74352158636151,13.91120328884453
0.076,12.34614772356513,10.877293739259931,13.99608611612615
0.077,12.517226658615138,11.032560793235078,14.120421028304957
0.078,12.677685343295718,10.924036686389366,14.253508584162933
0.079,12.8385395086932,11.313931379522792,14.532192019598677
0.08,13.005003865627742,11.269729890339564,15.209967115191407
0.081,13.180404039538926,11.367220617231888,15.297913013913973
0.082,13.343372325792338,11.468554299869947,15.329566631756935
0.083,13.470031135864195,11.835569169850638,15.101089821332126
0.084,13.63790178749508,11.369462847415262,15.584256682896237
0.085,13.815494022408615,11.731352096595252,15.714190232717309
0.08600000000000001,13.942611606858001,12.234818235088095,15.991750890997036
0.08700000000000001,14.133477247194488,12.461827481219734,15.725211679875253
0.08800000000000001,14.256759666116162,12.646970656154,15.928535988596048
0.089,14.429925784528178,12.664412641353778,16.457237045590595
0.09,14.55238036800761,13.031643369356493,16.430571241394013
0.091,14.728130751391577,12.371776039166475,16.677413126020994
0.092,14.88371469165062,13.057514410814024,16.787095715797058
