Intensity,Average Distance,Min Distance,Max Distance
0.198,11359.96,11152,11506
0.199,11337.9,11190,11548
0.2,11331.88,11156,11510
0.201,11342.12,11176,11532
0.202,11332.28,11152,11508
0.203,11331.44,11160,11502
0.20400000000000001,11346.78,11102,11516
0.20500000000000002,11340.38,11154,11544
0.20600000000000002,11343.78,11206,11564
0.20700000000000002,11329.52,11066,11504
0.20800000000000002,11321.04,11060,11488
0.20900000000000002,11331.1,11160,11450
0.21,11324.26,11116,11488
0.211,11330.94,11144,11560
0.212,11332.04,11186,11512
0.213,11324.56,11066,11560
0.214,11330.1,11148,11480
0.215,11329.88,11136,11488
0.216,11332.42,11110,11552
0.217,11322.52,11136,11496
0.218,11328.66,11114,11528
0.219,11323.08,11148,11480
0.22,11323.18,11134,11460
0.221,11324.54,11154,11506
0.222,11323.96,11124,11530
0.223,11330.04,11136,11504
0.224,11323.62,11138,11522
0.225,11339.84,11152,11582
0.226,11335.1,11144,11518
0.227,11317.84,11154,11516
0.228,11324.94,11146,11504
0.229,11308.62,11092,11480
0.23,11318.12,11144,11530
0.231,11315.8,11038,11480
0.232,11309.82,11156,11476
0.233,11327.72,11182,11530
0.234,11323.68,11142,11510
0.23500000000000001,11314.64,11140,11484
0.23600000000000002,11305.98,10982,11468
0.23700000000000002,11311.38,11140,11446
0.23800000000000002,11311.94,11112,11596
0.23900000000000002,11316.0,11100,11502
0.24000000000000002,11302.92,11072,11458
0.241,11317.2,11116,11476
0.242,11311.98,11110,11500
0.243,11314.4,11136,11476
0.244,11307.48,11152,11518
0.245,11313.92,11168,11514
0.246,11296.6,11114,11442
0.247,11308.54,11138,11450
0.248,11312.32,11108,11472
0.249,11310.4,11108,11462
0.25,11292.02,11050,11472
0.251,11314.04,11154,11476
0.252,11310.18,11128,11478
0.253,11293.56,11132,11454
0.254,11313.28,11120,11462
0.255,11288.98,11062,11470
0.256,11297.56,11086,11476
0.257,11307.6,11090,11496
0.258,11308.26,11172,11520
0.259,11302.32,11114,11472
0.26,11299.74,11114,11514
0.261,11302.92,11120,11462
0.262,11309.8,11110,11500
0.263,11298.84,11110,11482
0.264,11285.36,11092,11502
0.265,11303.7,11156,11490
0.266,11305.26,11132,11510
0.267,11307.9,11148,11484
0.268,11310.3,11150,11498
0.269,11287.2,11146,11448
0.27,11297.56,11106,11506
0.271,11301.18,11104,11492
0.272,11290.68,11088,11512
0.273,11297.5,11140,11430
0.274,11298.76,11154,11446
0.275,11306.22,11128,11508
0.276,11294.98,11118,11462
0.277,11300.18,11110,11484
0.278,11296.6,11096,11426
0.279,11286.52,11110,11430
0.28,11290.56,11132,11458
0.281,11291.32,11126,11518
0.28200000000000003,11290.44,11118,11442
0.28300000000000003,11290.7,11080,11442
0.28400000000000003,11285.52,11114,11490
0.28500000000000003,11295.34,11036,11450
0.28600000000000003,11282.0,11072,11428
0.28700000000000003,11293.36,11108,11462
0.28800000000000003,11284.0,11118,11430
0.28900000000000003,11290.34,11114,11460
0.29,11296.26,11108,11488
0.291,11299.5,11052,11474
0.292,11289.16,11142,11442
0.293,11297.92,11146,11464
0.294,11289.3,11054,11484
0.295,11279.12,11052,11462
0.296,11289.16,11108,11448
0.297,11279.6,11112,11474
0.298,11290.16,11116,11432
0.299,11292.54,11116,11486
0.3,11271.88,11032,11472
0.301,11289.66,11084,11482
0.302,11285.22,11072,11406
0.303,11269.28,11116,11432
0.304,11283.86,10976,11428
0.305,11295.38,11150,11432
0.306,11289.8,11118,11426
0.307,11265.0,11090,11462
0.308,11274.04,11094,11456
0.309,11274.76,11102,11426
0.31,11282.8,11100,11444
0.311,11281.2,11102,11464
0.312,11281.28,11116,11482
0.313,11275.06,11108,11452
0.314,11272.46,11056,11396
0.315,11284.06,11146,11474
0.316,11284.46,11118,11444
0.317,11278.7,11098,11482
0.318,11268.06,11078,11426
0.319,11277.84,11056,11440
0.32,11276.36,11120,11448
0.321,11279.48,11094,11514
0.322,11281.5,11076,11456
0.323,11272.84,11068,11464
0.324,11289.68,11126,11452
0.325,11274.06,11100,11398
0.326,11274.82,11090,11504
0.327,11270.76,11080,11412
0.328,11275.96,11090,11444
0.329,11285.34,11072,11492
0.33,11259.22,11110,11428
0.331,11266.28,11078,11412
0.332,11268.92,11120,11398
0.333,11277.28,11094,11478
0.334,11274.84,11042,11452
0.335,11273.02,11144,11468
0.336,11270.66,11070,11420
0.337,11268.54,11126,11372
0.338,11267.48,11102,11374
0.339,11269.78,11110,11450
0.34,11279.84,11120,11454
0.341,11281.9,11110,11418
0.342,11285.18,11124,11434
0.343,11275.3,11142,11440
0.34400000000000003,11262.72,11106,11414
0.34500000000000003,11272.32,11142,11482
0.34600000000000003,11271.3,11074,11434
0.34700000000000003,11262.18,11110,11392
0.34800000000000003,11272.16,11056,11480
0.34900000000000003,11258.94,11062,11438
0.35000000000000003,11272.58,11102,11448
0.35100000000000003,11274.96,11090,11426
0.35200000000000004,11264.88,11118,11432
0.353,11266.14,11032,11498
0.354,11269.7,11058,11418
0.355,11265.4,11042,11438
0.356,11279.36,11090,11442
0.357,11277.64,11092,11468
0.358,11273.6,11094,11488
0.359,11280.34,11120,11448
0.36,11270.34,11094,11472
0.361,11261.16,11056,11408
0.362,11265.94,11140,11392
0.363,11263.36,11104,11438
0.364,11256.66,10904,11450
0.365,11271.24,11140,11456
0.366,11270.52,11062,11456
0.367,11265.42,11094,11426
0.368,11252.86,11022,11446
0.369,11258.28,11126,11458
0.37,11260.68,11102,11412
0.371,11265.6,11050,11410
0.372,11261.64,11092,11460
0.373,11257.12,11070,11400
0.374,11259.54,11108,11414
0.375,11262.62,11104,11450
0.376,11266.08,11050,11410
0.377,11259.76,11126,11410
0.378,11259.5,11072,11412
0.379,11263.42,11058,11432
0.38,11264.58,11086,11408
0.381,11267.78,11066,11428
0.382,11255.54,11066,11424
0.383,11259.4,11106,11378
0.384,11271.52,11120,11476
0.385,11269.8,11108,11436
0.386,11260.24,11102,11418
0.387,11275.82,11100,11432
0.388,11248.42,11076,11444
0.389,11254.54,11050,11470
0.39,11256.16,11098,11456
0.391,11260.62,11114,11442
0.392,11252.22,11086,11420
0.393,11269.24,11076,11462
0.394,11262.62,11048,11448
0.395,11251.68,11100,11442
0.396,11261.14,11120,11422
0.397,11263.12,11094,11456
0.398,11264.86,11112,11420
0.399,11248.64,11106,11432
0.4,11253.06,11072,11396
