Intensity,Distance
0.15,14.795243701719832
0.15,14.303933025671155
0.15,13.349127154182408
0.15,12.773312263442767
0.15,13.41836590648392
0.15,14.028897963799364
0.15,14.013623062452474
0.15,13.26903458640325
0.15,14.299440102059863
0.15,14.177796260116592
0.15,14.11989273336666
0.15,14.608534463634014
0.15,14.4452405926496
0.15,13.29975296885579
0.15,14.801673456254132
0.15,14.172754368100394
0.15,12.979248190845679
0.15,14.943892680309157
0.15,14.856386927843877
0.15,14.679960068888482
0.15,14.043511660132573
0.15,14.997306068337661
0.15,14.713450273561532
0.15,14.94866877288277
0.15,14.034218985654833
0.15,14.353773804908966
0.15,14.283696001662829
0.15,13.932941375882937
0.15,13.924515499864789
0.15,15.113608877906893
0.15,13.420194809384949
0.15,14.285735576210444
0.15,14.226689193113017
0.15,13.468449148689315
0.15,14.302693304519927
0.15,14.322145422573636
0.15,14.424728415985845
0.15,14.037015225749753
0.15,14.026632394205297
0.15,14.456507471733179
0.15,14.411100716486937
0.15,14.428823267576298
0.15,14.813780766094819
0.15,15.066572798047476
0.15,14.133788361334476
0.15,14.453512673504989
0.15,15.029320557605343
0.15,13.53641583105562
0.15,14.313310964197873
0.15,15.340108413676976
0.15,13.552668077486441
0.15,14.828811683670878
0.15,14.52140533984577
0.15,13.304598895025416
0.15,13.861615769046278
0.15,14.599132352233493
0.15,13.469706974388725
0.15,14.537343758255284
0.15,14.332775083112884
0.15,15.324707733370827
0.15,14.72882655130972
0.15,14.750881466315027
0.15,14.975127676482463
0.15,14.356178669497835
0.15,13.372841738266125
0.15,15.036255377892177
0.15,13.643860921877788
0.15,14.097670674903783
0.15,15.497684696993973
0.15,14.462642719369388
0.15,13.982034095549984
0.15,14.768842207672506
0.15,14.108649379505824
0.15,13.65036123321819
0.15,13.966754779034213
0.15,14.257223250902326
0.15,14.247740791660254
0.15,14.468355298685001
0.15,14.139981525080861
0.15,14.272017641603966
0.15,13.042507891159364
0.15,14.151980441962634
0.15,14.368657914045642
0.15,14.017296472342203
0.15,14.332572452993372
0.15,14.325072652654468
0.15,14.135052764993013
0.15,14.333102178679633
0.15,13.35147195893497
0.15,14.760161764601762
0.15,14.191481833379077
0.15,14.881664128819555
0.15,14.812958074262415
0.15,14.262072992058648
0.15,14.449512795658855
0.15,14.020366226993765
0.15,13.675960210688688
0.15,13.982379671987946
0.15,14.275641728610355
0.15,14.003514252254098
0.15,15.227623361029215
0.15,14.63919923193355
0.15,14.07903504348237
0.15,13.59576577345055
0.15,14.975036241252502
0.15,14.233387093967043
0.15,14.721118685006912
0.15,14.71031329397483
0.15,13.515739947852985
0.15,14.339591748732714
0.15,14.021489541768007
0.15,13.838828345801565
0.15,13.75740531003359
0.15,15.76795476597804
0.15,14.053530392591195
0.15,13.339686150473174
0.15,14.285630042317232
0.15,15.241146499365895
0.15,15.330448349071496
0.15,14.001607590334196
0.15,15.01432986883333
0.15,14.056632950802886
0.15,14.16392762316846
0.15,14.752146907981828
0.15,13.858241762861221
0.15,13.630673714116668
0.15,14.097045215351917
0.15,14.8901036466701
0.15,14.316869937298627
0.15,14.835182442496182
0.15,14.108485796411623
0.15,14.613890877122973
0.15,14.667070568981297
0.15,13.741504585611814
0.15,14.350685713685039
0.15,14.904734531423049
0.15,14.327701767103324
0.15,13.497214474416499
0.15,14.122782601332979
0.15,14.082343623549919
0.15,14.14463306978963
0.15,14.360288695446133
0.15,13.824159381716361
0.15,15.447275105512059
0.15,15.109326487493163
0.15,13.620547226671631
0.15,13.967573437862892
0.15,14.241600546838828
0.15,13.672039801445635
0.15,14.666911792405621
0.15,13.945856474403508
0.15,15.127680686766492
0.15,14.146217259712557
0.15,13.754031657907575
0.15,14.398991436190732
0.15,14.5757572845385
0.15,14.211439000563134
0.15,14.22048467715303
0.15,14.188935575256798
0.15,14.950071958907182
0.15,14.806692640311143
0.15,14.44822281218262
0.15,14.59023149857145
0.15,14.317671492887424
0.15,15.36350259200657
0.15,14.828368119256155
0.15,14.058049219410073
0.15,14.110313598537902
0.15,14.264291589573526
0.15,14.46385643289835
0.15,14.500967778882446
0.15,13.126762431800632
0.15,14.286976219687402
0.15,15.06498780031437
0.15,15.110887936159404
0.15,14.965596544118688
0.15,14.224161428324702
0.15,14.55349876252328
0.15,13.61218419171891
0.15,15.84425178144344
0.15,13.654150253508941
0.15,14.770106016500538
0.15,15.552631501354263
0.15,15.224079040392539
0.15,13.791062876590614
0.15,14.626197677527589
0.15,14.238247389338722
0.15,14.122539472244439
0.15,14.322590871839456
0.15,14.408661302477608
0.15,14.035321964705918
0.15,14.42240010456896
0.15,15.421464096247208
0.15,14.861800947905323
0.15,14.365626914437954
0.15,14.115883680246958
0.15,13.753477534219437
0.15,15.104579337934567
0.15,14.80593431501996
0.15,13.762136625090875
0.15,14.415534691782854
0.15,14.321119801642011
0.15,15.066152014898245
0.15,14.550541027860195
0.15,15.01687595364891
0.15,14.060478299908103
0.15,14.84210225142603
0.15,14.078856339709311
0.15,14.533597477404786
0.15,14.472777278777828
0.15,14.472943584044897
0.15,14.733583927681005
0.15,14.837670322396601
0.15,14.250589686332713
0.15,13.989855406247981
0.15,15.001806970891646
0.15,14.716853045380532
0.15,13.868283065703576
0.15,14.563634026084983
0.15,13.156208482156675
0.15,14.74514737800608
0.15,13.684030143701166
0.15,13.645557086611094
0.15,14.043748585221026
0.15,14.5087375734659
0.15,14.197672923891956
0.15,14.25494625547509
0.15,14.495254202266707
0.15,14.626914837615221
0.15,13.905726960506954
0.15,14.220666239949653
0.15,15.275171928716903
0.15,13.762664720746107
0.15,14.360232179593297
0.15,13.195774070801358
0.15,14.297691645631314
0.15,14.181326515112689
0.15,14.541491483620645
0.15,14.246818611626212
0.15,14.638337858215841
0.15,15.256958326118507
0.15,13.64303907096923
0.15,14.08099983501197
0.15,14.403823489196508
0.15,14.268087080222575
0.15,13.53419405503634
0.15,14.380284897763195
0.15,14.363493852621007
0.15,13.449547445808866
0.15,13.843323280720568
0.15,15.153045607244422
0.15,14.115032938626458
0.15,13.162652189698559
0.15,14.79756961074314
0.15,14.894953387005502
0.15,14.479451820410716
0.15,13.621746700169263
0.15,13.79668833971283
0.15,14.400406342900776
0.15,14.010148312539101
0.15,14.60175174768375
0.15,14.08839940132785
0.15,14.640639550068933
0.15,13.50380497844712
0.15,14.328679339954373
0.15,13.731068684001126
0.15,14.607845291383573
0.15,14.48700299036842
0.15,14.35414729308848
0.15,14.874862918887187
0.15,14.635432554147314
0.15,14.860158006885811
0.15,14.012591482842687
0.15,15.158269621247609
0.15,15.581490224487501
0.15,14.561357260634969
0.15,14.202379728860302
0.15,14.474769766920978
0.15,13.649362384790946
0.15,14.46902325768258
0.15,14.158324087865136
0.15,13.740507466100187
0.15,13.896973415611706
0.15,14.642510195599138
0.15,13.507019070416394
0.15,14.115014198150464
0.15,14.822231012934084
0.15,14.476195039596591
0.15,13.734661934053012
0.15,14.277114496649844
0.15,13.980151232790112
0.15,15.166025340242367
0.15,13.779983977037192
0.15,14.617478883489575
0.15,13.86534053186855
0.15,13.872335131435246
0.15,14.222132025266971
0.15,15.179571511507246
0.15,13.703233659431321
0.15,14.392673941608953
0.15,14.76607695782305
0.15,14.81729923133016
0.15,13.72034928152582
0.15,14.576272066250723
0.15,14.21624098298439
0.15,13.644469866223496
0.15,14.072162452427762
0.15,13.879335137252934
0.15,15.343460280069543
0.15,14.16020875935462
0.15,14.128358900081103
0.15,14.645793673357895
0.15,13.576154764617055
0.15,14.869282216842992
0.15,14.843223748390967
0.15,14.513238566130639
0.15,14.32909957391094
0.15,14.19956666465934
0.15,14.144190850707629
0.15,15.153192982975208
0.15,14.732210885908875
0.15,14.370749234017865
0.15,14.72420888002197
0.15,13.700813167920856
0.15,13.899918836490059
0.15,13.081941086291005
0.15,13.70343092992219
0.15,15.181654474603036
0.15,14.478693083647046
0.15,13.693452307222046
0.15,14.962624433497345
0.15,14.438239477248281
0.15,13.933437541666214
0.15,14.056213349687413
0.15,14.947053026316249
0.15,14.375146688884165
0.15,14.706031379557514
0.15,12.880512525098318
0.15,14.144634337074347
0.15,14.391654786379508
0.15,14.23034122223828
0.15,15.023896022173734
0.15,13.583438302805726
0.15,13.723739552534493
0.15,14.023453034743746
0.15,14.163653432467923
0.15,14.286533791151584
0.15,13.505599698361205
0.15,14.594354541746082
0.15,13.713983059803448
0.15,13.635530439656026
0.15,13.97032397486597
0.15,14.527274696270812
0.15,14.439466232371604
0.15,15.193970506025646
0.15,13.710703431687863
0.15,14.216202752712887
0.15,14.224702466058012
0.15,14.083280314819618
0.15,14.551568868683812
0.15,13.974625564823395
0.15,14.142587975312539
0.15,13.885074258603096
0.15,14.110518852459942
0.15,14.193061565429549
0.15,15.12537111556658
0.15,14.00126710858232
0.15,13.512397465084124
0.15,13.830219167297892
0.15,15.109752756197386
0.15,14.119738943937824
0.15,15.004776212294233
0.15,14.592738185430338
0.15,14.283353282295295
0.15,13.723220551355416
0.15,15.275073438991804
0.15,14.008422362946327
0.15,13.905979555672793
0.15,13.950977999363557
0.15,14.268282489973089
0.15,14.810653590838939
0.15,13.88252740158143
0.15,13.968993747996251
0.15,13.988307143309397
0.15,13.738636743031009
0.15,14.05042995157766
0.15,13.929825010617371
0.15,14.562900124031778
0.15,14.561052574253216
0.15,15.106761272467141
0.15,13.872013156720278
0.15,12.885558648029093
0.15,13.689426740735732
0.15,13.891995323356724
0.15,13.819544105914431
0.15,14.21549540306344
0.15,15.370541763852033
0.15,14.266268506404774
0.15,13.452227665459318
0.15,14.171896087238352
0.15,15.281221326744904
0.15,14.20903233255765
0.15,15.042206313365897
0.15,13.334616963580451
0.15,14.659459842396291
0.15,14.782895735565157
0.15,14.512587686385144
0.15,14.870176812687559
0.15,14.33425392944084
0.15,15.382189103902824
0.15,13.730137614178858
0.15,14.834392638582425
0.15,14.638703583587104
0.15,13.819489722158478
0.15,14.319521400858271
0.15,14.662875333655988
0.15,13.801153155776097
0.15,14.312988051770715
0.15,14.536315199323248
0.15,14.67661820756792
0.15,14.471765365840326
0.15,14.216499119943256
0.15,15.383985237616182
0.15,14.972271710355022
0.15,14.466494019974812
0.15,14.619315402075733
0.15,14.032680093202478
0.15,14.73945601094358
0.15,14.198204020263987
0.15,14.415665034823457
0.15,14.839548639154255
0.15,14.266678263163564
0.15,14.308919912683436
0.15,14.654024334175642
0.15,13.733475381073953
0.15,14.055536065003396
0.15,13.611833360637029
0.15,14.169082036475867
0.15,14.393244764234472
0.15,15.184360660185654
0.15,13.896480950769519
0.15,14.277107056471912
0.15,13.927141158611402
0.15,14.096169041833532
0.15,14.087317568315147
0.15,14.231957066878023
0.15,14.774516775081295
0.15,14.053929349685307
0.15,13.928756409748747
0.15,13.495631830186042
0.15,14.262897316220846
0.15,13.899997498767288
0.15,14.249180188833286
0.15,14.300159953489219
0.15,14.058084621680926
0.15,13.56631957862129
0.15,14.438573540818618
0.15,14.335168235185286
0.15,14.844955808313292
0.15,14.347800155858083
0.15,14.65099065920105
0.15,14.562001126816957
0.15,13.40850199626156
0.15,14.753055379484907
0.15,13.5850219304565
0.15,14.408650245494478
0.15,14.730867901253488
0.15,14.236953538758861
0.15,14.341749943182363
0.15,13.321574975477832
0.15,14.249099457862805
0.15,14.4247808913099
0.15,14.923850347584754
0.15,14.042504756713498
0.15,14.234493700935678
0.15,13.977530704984511
0.15,14.436546927333968
0.15,14.90793131803416
0.15,14.97918336095743
0.15,13.671639075982643
0.15,14.253485199380053
0.15,14.194690382624827
0.15,14.843013174227483
0.15,14.507345453885366
0.15,14.53911879736748
0.15,13.873505124513013
0.15,14.722687368425433
0.15,14.48775067949488
0.15,14.154897523646541
0.15,14.64101532737693
0.15,13.668243707383022
0.15,13.964453970376354
0.15,14.005268263390933
0.15,14.474622743477356
0.15,15.079882737312477
0.15,13.460974712962757
0.15,13.71126068512321
0.15,14.052911798813884
0.15,14.751768866611288
0.15,13.719562316130467
0.15,13.63775952787021
0.15,13.948302752356405
0.15,14.24139621165774
0.15,14.56389839250751
0.15,13.562708501227473
0.15,14.383361199214763
0.15,13.379004046030694
0.15,15.322064688983854
0.15,15.064230293989294
0.15,13.311753412882055
0.15,14.17025499053478
0.15,14.998185621297637
0.15,15.016578811418565
0.15,14.681049027144114
0.15,14.225603179461627
0.15,14.495280238880682
0.15,14.534738601062502
0.15,13.698064407966012
0.15,13.353102320514337
0.15,14.365446217058047
0.15,14.374534058227662
0.15,14.206301699718715
0.15,13.87888517896764
0.15,14.991901148339833
0.15,13.688334941421191
0.15,14.540900088708447
0.15,14.573435352333895
0.15,14.599721725368617
0.15,14.827983683361026
0.15,13.220843468702803
0.15,14.681979279791582
0.15,14.154167860360197
0.15,13.698766801315662
0.15,14.052062096989488
0.15,14.247343959393177
0.15,14.146546030181247
0.15,13.742418196701585
0.15,14.483904942699713
0.15,14.858398463589952
0.15,14.358817585523038
0.15,13.167016715900255
0.15,15.582565086148914
0.15,14.41563328017925
0.15,13.875431291496444
0.15,14.349318591174567
0.15,14.66851203916842
0.15,13.467799796604444
0.15,14.504636878021339
0.15,14.313609970792278
0.15,15.386498530672041
0.15,14.648209604975527
0.15,15.60511567616815
0.15,14.101202448114941
0.15,14.147178081383927
0.15,14.141116805113448
0.15,13.840796199257072
0.15,15.08210343175122
0.15,14.248471911398813
0.15,13.290713681034157
0.15,14.714112688557533
0.15,13.4796764481748
0.15,14.203065358215369
0.15,14.392205577687177
0.15,14.335971651416791
0.15,13.939818553706642
0.15,13.926388839785671
0.15,13.413051657748069
0.15,15.309085921013224
0.15,14.61394948484132
0.15,14.534324336118944
0.15,15.326040137986897
0.15,15.199807583625818
0.15,14.386137927229255
0.15,14.526294810419516
0.15,14.46514412226215
0.15,13.333331470750702
0.15,14.450153301207122
0.15,14.890734828048807
0.15,13.678732499719445
0.15,14.213150885752658
0.15,12.88130699263771
0.15,14.31664569516365
0.15,14.69534812186152
0.15,14.071187874447029
0.15,14.43693246340143
0.15,15.312686244217025
0.15,14.317043669577249
0.15,14.82780951777999
0.15,14.197588535302806
0.15,14.995165587548385
0.15,14.76133673871092
0.15,13.85445949722264
0.15,14.269775701802061
0.15,14.31653584327523
0.15,14.565584412270056
0.15,14.279963024181932
0.15,15.143119209556074
0.15,13.72110756928405
0.15,13.89683194724923
0.15,14.325495525535924
0.15,13.448526287855161
0.15,14.38663073000607
0.15,14.694924542483646
0.15,13.522191880858138
0.15,14.112318207424611
0.15,14.766659504921632
0.15,14.372214666337275
0.15,14.403007403232888
0.15,14.650491531745692
0.15,13.734466043261802
0.15,13.9800773854279
0.15,14.95393460041763
0.15,15.405189214966471
0.15,14.759992377046656
0.15,13.922767974614452
0.15,13.67927090005638
0.15,14.329702649598778
0.15,14.497138777786075
0.15,15.093359232376187
0.15,14.02421044872042
0.15,14.918057234503658
0.15,14.405023922578463
0.15,14.388870163490964
0.15,14.121934206803095
0.15,14.145960849629034
0.15,15.080274650120055
0.15,13.367492891082712
0.15,14.473899671819645
0.15,14.25996150530365
0.15,14.24815627033064
0.15,15.22505370411395
0.15,14.940968307526175
0.15,13.288148732014486
0.15,14.830912190818701
0.15,14.568240281175221
0.15,13.463295773360832
0.15,15.522517017615648
0.15,14.083844880503909
0.15,14.24480097009463
0.15,14.747963278098954
0.15,14.574540737043911
0.15,14.996457074806782
0.15,13.834440878154389
0.15,13.719153796430264
0.15,15.077388935373103
0.15,13.713021321494377
0.15,13.624872925240831
0.15,14.09776913628538
0.15,14.221596590723163
0.15,14.266958027790366
0.15,14.659752000496088
0.15,14.277672630872761
0.15,14.048682698609499
0.15,14.34160513385873
0.15,13.575145505560798
0.15,14.23747726401095
0.15,14.542828160466648
0.15,14.650560136794526
0.15,14.446125454071268
0.15,14.19027217401886
0.15,14.19504897617102
0.15,13.676411868465411
0.15,14.884042216308055
0.15,14.878248052184436
0.15,14.217667784430745
0.15,15.037727927267959
0.15,14.934053197725136
0.15,14.325623911677646
0.15,14.211644670219615
0.15,13.941983194345964
0.15,14.274927210630743
0.15,14.893216206191788
0.15,14.045020151188865
0.15,15.153136428851687
0.15,13.663805166811068
0.15,13.664546678714876
0.15,14.208870900705021
0.15,13.744052724114706
0.15,14.288981508754995
0.15,14.146230931166416
0.15,14.32667727424457
0.15,14.929277477208835
0.15,14.52206213494639
0.15,13.838519760637674
0.15,14.00776750732675
0.15,13.67584175041198
0.15,14.61444174608356
0.15,13.829672753689493
0.15,14.085921338529193
0.15,15.217925279498719
0.15,13.913285351127984
0.15,13.619930856978657
0.15,13.970129936378292
0.15,14.425548634853966
0.15,15.26118820152794
0.15,14.302226296045035
0.15,15.175671203590696
0.15,13.77166818802288
0.15,13.44174463468402
0.15,14.481405464798646
0.15,14.283438068732394
0.15,14.504227741495178
0.15,14.28398551007093
0.15,13.940296570949263
0.15,14.419560291153369
0.15,14.908447392246801
0.15,14.054423386399701
0.15,13.928461135656773
0.15,13.873188520798111
0.15,14.154231330580334
0.15,14.648717919428316
0.15,13.343090347537569
0.15,14.168336870200623
0.15,14.351063418877862
0.15,14.747790232489576
0.15,13.85697630314999
0.15,14.223795322994167
0.15,14.647916743636866
0.15,13.37599050451778
0.15,13.779794464401462
0.15,14.010363980219582
0.15,14.171142770414637
0.15,14.077439045725447
0.15,14.325171665595652
0.15,14.672489104774229
0.15,14.190598516332134
0.15,14.194606831842203
0.15,13.54696125908336
0.15,13.107781356638482
0.15,14.735606201113745
0.15,13.372159387470973
0.15,14.137471750840936
0.15,13.5960524688509
0.15,14.643581985769078
0.15,13.755670040500299
0.15,14.806736699279337
0.15,14.423068408218839
0.15,14.623815096751526
0.15,13.910814795737746
0.15,14.414405171451634
0.15,14.571595974526806
0.15,14.368092947722973
0.15,14.341212861245184
0.15,13.938514331432865
0.15,13.23025053558685
0.15,14.701565711871554
0.15,14.155878198741215
0.15,14.899753247788285
0.15,14.043687364788177
0.15,14.825140339266637
0.15,13.729250947475906
0.15,14.149788146895997
0.15,13.182484809650116
0.15,14.052482659316931
0.15,13.161369480571516
0.15,14.514563845326773
0.15,15.182836729599845
0.15,14.238957325077392
0.15,14.695313030265964
0.15,14.007136799879707
0.15,14.263225242695418
0.15,14.454013734659997
0.15,14.240474371242145
0.15,14.695519139302004
0.15,14.075247521344645
0.15,14.183812115789657
0.15,14.431145385705026
0.15,14.199926243226537
0.15,15.039547664082278
0.15,13.894546181294123
0.15,13.76185890542746
0.15,14.620764127212606
0.15,14.405887289113721
0.15,14.980207975056063
0.15,13.93803214903231
0.15,15.670996704784095
0.15,14.866125534541592
0.15,15.531691518705248
0.15,13.425832801312842
0.15,14.301600987800475
0.15,14.832821556340068
0.15,14.840960000046152
0.15,14.323452706929285
0.15,14.514637774391817
0.15,14.817211489521599
0.15,14.412263092768201
0.15,14.71608344673197
0.15,14.450404300848378
0.15,14.511239406042543
0.15,13.56238005989965
0.15,13.878268447190905
0.15,14.898291859105683
0.15,13.745315247864413
0.15,14.317818528231761
0.15,13.867577355246688
0.15,13.732524684596948
0.15,14.915528613948254
0.15,13.392992076094595
0.15,14.447685338261739
0.15,13.753673725183603
0.15,12.991521809998945
0.15,13.82856499147051
0.15,14.042559926783197
0.15,14.428231195860487
0.15,13.81719444970985
0.15,14.405907382408722
0.15,14.31791763760944
0.15,14.578089347515267
0.15,14.22996684771483
0.15,13.749171902191465
0.15,13.653503700082933
0.15,13.615734342310635
0.15,14.053370539653724
0.15,14.067625868180768
0.15,14.346337198457057
0.15,14.668343836587335
0.15,13.803535125206073
0.15,13.462094080792063
0.15,15.332028148265538
0.15,15.408770341365376
0.15,13.850021873473178
0.15,14.212741688960682
0.15,14.244354607531012
0.15,14.551674839657606
0.15,13.789672589594963
0.15,14.022436248670369
0.15,14.370260366317186
0.15,14.609057214831877
0.15,14.255741817528888
0.15,14.749190118039667
0.15,14.273670813471629
0.15,13.988585799982742
0.15,15.420984650418935
0.15,14.840910269197037
0.15,13.392535488227344
0.15,14.523584864361862
0.15,14.776420099955548
0.15,14.049808716713539
0.15,14.647961265470597
0.15,14.3932232007351
0.15,13.913366714965
0.15,13.446591789213226
0.15,13.667578032172823
0.15,14.11401263190389
0.15,13.131004909216127
0.15,13.927488158906037
0.15,15.152948091512174
0.15,14.631487970080395
0.15,13.899297028657932
0.15,14.068603946709061
0.15,14.022684557180568
0.15,14.66963490653771
0.15,13.741259822264807
0.15,14.678825415414666
0.15,14.459992124681332
0.15,13.986554640378289
0.15,14.98494364054554
0.15,14.401353889623165
0.15,13.749337567873587
0.15,14.261304877783637
0.15,14.604029187502642
0.15,13.779768030873013
0.15,14.639076114892777
0.15,14.133080006257542
0.15,13.666092479716678
0.15,14.582893450869639
0.15,14.15235965039902
0.15,12.985109223880881
0.15,15.134963271239787
0.15,14.251032446415323
0.15,13.75078879479403
0.15,13.959801006294537
0.15,14.802738329981064
0.15,14.244509310863874
0.15,14.963280142401816
0.15,15.188902823801802
0.15,15.203904991239584
0.15,14.10082917840636
0.15,14.093980200146271
0.15,13.660302485263779
0.15,13.776012070122833
0.15,14.588763195971849
0.15,13.353273813071928
0.15,14.48645291159863
0.15,13.745255351684662
0.15,13.494925922814659
0.15,14.33839477123755
0.15,14.801017203076881
0.15,13.103561749151469
0.15,14.923855571556114
0.15,15.299325581070935
0.15,14.95863852788048
0.15,13.796882009977788
0.15,14.831221336409778
0.15,14.704727116586135
0.15,14.642326246480865
0.15,14.26809182868368
0.15,14.010661445469601
0.15,15.01146600252932
0.15,14.38637083906338
0.15,14.53518680995453
0.15,13.837429518805338
0.15,13.901235656555633
0.15,14.429532981913512
0.15,14.679279699069413
0.15,14.902888574619059
0.15,13.856531662974398
0.15,14.16026159028663
0.15,14.299997199250374
0.15,14.120650318161589
0.15,14.015714672662087
0.15,14.639342033066942
0.15,14.531933764616076
0.15,14.899293886374236
0.15,14.086247021581526
0.15,13.981047674728929
0.15,13.77458441421063
0.15,14.566762556991032
0.15,14.20242984338378
0.15,13.644180151683763
0.15,14.681541356421272
0.15,13.738188194140058
0.15,14.205941826480577
0.15,13.794327455090436
0.15,14.482150713617491
0.15,14.14860222391385
0.15,14.199035506827514
0.15,14.752904939299842
0.15,14.874808183077468
0.15,14.321415554471226
0.15,14.37746006013624
0.15,15.742202867375566
0.15,14.650300182882248
0.15,13.692625588638666
0.15,14.126745516097793
0.15,14.520807767387447
0.15,14.811754804077248
0.15,15.544213387459394
0.15,13.440109837638218
0.15,15.362675702778322
0.15,13.885114784603322
0.15,14.872152426325892
0.15,13.812580804242488
0.15,13.807910857265846
0.15,14.002814478720813
0.15,14.292227877105262
0.15,14.690758195191158
0.15,14.938863137352053
0.15,14.714013889518055
0.15,14.32989979614003
0.15,13.950599195063917
0.15,14.413238186613478
0.15,14.660587799548397
0.15,13.83407873377401
0.15,14.017527109033445
0.15,14.833938893049886
0.15,13.758227740773476
0.15,14.119906775505186
0.15,15.00227571319045
0.15,13.849672926680222
0.15,13.609730587694468
0.15,14.484566446324592
0.15,14.809972551023398
0.15,14.223716315800006
0.15,13.748402069047469
0.15,14.159572698762645
0.15,14.565455031249872
0.15,14.758799976200256
0.15,14.491391887771991
0.15,14.853507457538186
0.15,15.042190110160023
0.15,14.764027485131312
0.15,14.050089665689276
0.15,14.501763096316358
0.15,14.639027941904034
0.15,14.232029537717915
0.15,13.795891069328693
0.15,14.673769288075482
0.15,14.672460240253491
0.15,13.41915880515347
0.15,14.116092859070315
0.15,14.191782519829896
0.15,13.793008903237697
0.15,13.975858726048799
0.15,14.067614294158997
0.15,14.777008494874982
0.15,14.213164903308696
0.15,14.241591683949865
0.15,13.754959826834298
0.15,14.939530799389471
0.15,13.626051902464903
0.15,15.370874183725224
0.15,13.737342594064954
0.15,13.281863021648018
0.15,14.387431993388132
0.15,13.602430408077021
0.15,13.834355920318721
0.15,13.86966916292273
0.2,19.773098932380112
0.2,18.451714975812106
0.2,19.52845270023342
0.2,18.61834185803422
0.2,18.89822125160107
0.2,19.778691947522702
0.2,18.905640500534158
0.2,18.52891732890618
0.2,19.23755911566543
0.2,19.429751247189287
0.2,17.515516795583142
0.2,20.08465440640732
0.2,18.92745647663438
0.2,19.0631415167008
0.2,19.577798891029047
0.2,18.60943277893309
0.2,19.37540277310277
0.2,18.49593233687976
0.2,19.4914052776313
0.2,18.32674916778442
0.2,19.149616874836415
0.2,18.319479984286108
0.2,18.00356987429207
0.2,18.620316012943917
0.2,19.75683998864129
0.2,18.231352672802974
0.2,18.87571302104457
0.2,17.736689559904352
0.2,18.523134876513193
0.2,18.89142290323726
0.2,17.853432958980896
0.2,18.593134335928013
0.2,18.663948800409372
0.2,17.97566131679933
0.2,18.907443561389385
0.2,19.456028014068995
0.2,19.7562068765292
0.2,18.580260670175992
0.2,17.317580130999655
0.2,19.05047549623627
0.2,18.805707836864094
0.2,18.882334048495448
0.2,18.245437266906535
0.2,19.06206570220799
0.2,20.385264790625353
0.2,18.44687347144717
0.2,17.602549791300994
0.2,19.044140959587573
0.2,18.428541664386046
0.2,18.431533550837095
0.2,19.575922165025155
0.2,19.53432765636053
0.2,18.338423763089413
0.2,19.684833401003928
0.2,19.293947651480067
0.2,18.220362863268413
0.2,17.861454159695324
0.2,19.008079409613437
0.2,18.160361175301816
0.2,18.393915002170395
0.2,18.314622050019253
0.2,18.894598357445343
0.2,18.346113270863302
0.2,19.057358823519714
0.2,20.00098079164186
0.2,18.24474265159865
0.2,19.083754190445166
0.2,19.0533654820708
0.2,19.050313691777628
0.2,20.568968152908855
0.2,19.02033352634397
0.2,19.452847809083153
0.2,20.03349540392501
0.2,18.984629252722012
0.2,18.425256452281904
0.2,19.483934964863984
0.2,18.60929221129663
0.2,18.853830158691093
0.2,19.1551659602
0.2,18.93014024198702
0.2,19.35192113299999
0.2,17.79364605774782
0.2,19.082361265040877
0.2,19.036929305221765
0.2,18.95539722366043
0.2,19.35584628713906
0.2,18.56483664060528
0.2,18.319087127796642
0.2,19.296718590507616
0.2,19.2577108478767
0.2,19.325157825000602
0.2,18.73228958714502
0.2,18.862325395372025
0.2,19.386378144745034
0.2,18.85491265138661
0.2,18.95414789259869
0.2,18.620848780864605
0.2,20.133465648751105
0.2,19.158673927383486
0.2,18.54510224309676
0.2,18.67550103343585
0.2,17.49407913983059
0.2,18.737415448336915
0.2,18.30665057311313
0.2,17.997733583331264
0.2,17.91758327149269
0.2,18.81292803878329
0.2,18.148964582664654
0.2,19.331673615962963
0.2,19.24144115984759
0.2,19.350475949582943
0.2,18.732513672788915
0.2,19.918198260724647
0.2,16.9631437153749
0.2,18.989489102963304
0.2,19.08947578378426
0.2,18.970042581263634
0.2,18.705232551558176
0.2,19.207326926052474
0.2,19.142073405163607
0.2,18.456648128460092
0.2,18.126975020564483
0.2,18.001019495893434
0.2,18.886170651344912
0.2,16.600666079151022
0.2,17.630675175915577
0.2,19.477164911501173
0.2,18.51271585146051
0.2,18.574215963764477
0.2,18.564977300065205
0.2,18.214278851048693
0.2,19.083319623439532
0.2,18.270326965170636
0.2,19.587725518149266
0.2,19.090066348732208
0.2,17.583968826376935
0.2,19.31359173517111
0.2,19.632071547813673
0.2,18.844900538301562
0.2,18.155530610794393
0.2,18.969802714027104
0.2,18.693896133201346
0.2,18.2526380869208
0.2,17.727134300853752
0.2,19.66883992637594
0.2,20.181472111734692
0.2,18.813285432087827
0.2,18.091302419442734
0.2,18.537060552299117
0.2,18.85010904326396
0.2,17.984922380887642
0.2,19.09648355801503
0.2,18.29146186787536
0.2,18.769494974169763
0.2,19.812140658828366
0.2,18.46944834175812
0.2,18.739324083446213
0.2,19.391442120821385
0.2,18.730159948455405
0.2,17.60798291356008
0.2,17.893622956122744
0.2,17.804128193679187
0.2,19.769087541767533
0.2,18.9317002221051
0.2,18.37944887084319
0.2,20.15619094461966
0.2,19.72564760686578
0.2,18.5601066400849
