Intensity,Average Correlation,Min Correlation,Max Correlation

750.0,0.9933718579982911,0.9894572085050576,0.9970025843340461

760.0,0.9934196778795076,0.989043372298808,0.9970025843340461

770.0,0.9934188188260733,0.9888870842845229,0.9965949062481416

780.0,0.9933668748417579,0.9886291970063366,0.9961868966180063

790.0,0.9934153620900278,0.9891996120055935,0.9970025843340461

800.0,0.9934210890229658,0.9898160068222741,0.9965949062481414

810.0,0.9934878137822775,0.988887084284523,0.9965949062481416

820.0,0.993433248986134,0.989613320334109,0.9965949062481416

830.0,0.9935287710923782,0.9888870842845229,0.9965949062481416

840.0,0.9934541184595653,0.9886291970063366,0.9965949062481417

850.0,0.9934870562616365,0.989144840079985,0.9970025843340461

860.0,0.9934761811242654,0.989870706041331,0.9965949062481417

870.0,0.9935666149649999,0.9883163163997833,0.9970025843340461

880.0,0.9934869557124064,0.989613320334109,0.9965949062481416

890.0,0.9935155960503455,0.9891996120055937,0.9961868966180063

900.0,0.9935429288227602,0.9883711781447942,0.9970025843340461

910.0,0.9935775124361799,0.988887084284523,0.9970025843340461

920.0,0.9935951127256719,0.9894572085050577,0.9965949062481416

930.0,0.993561036043562,0.989714673744085,0.9965949062481417

940.0,0.9935929370747812,0.9900266901495801,0.9965949062481417

950.0,0.9936268397804975,0.9891996120055934,0.9974099312796697

960.0,0.9936133894437796,0.9877998274943313,0.9965949062481416

970.0,0.9935828828179525,0.9887855647480452,0.9965949062481416

980.0,0.9936681852817594,0.9894572085050577,0.9970025843340461

990.0,0.9936975558524727,0.9895585932355075,0.9970025843340461

1000.0,0.9936895975259469,0.9894572085050577,0.9970025843340461

1010.0,0.9936744097387571,0.9884727808977303,0.9965949062481417

1020.0,0.9936394210163787,0.9891996120055935,0.9965949062481416

1030.0,0.9936609044132619,0.989714673744085,0.9974099312796697

1040.0,0.9937035554178589,0.9901279606491789,0.9965949062481417

1050.0,0.9937062112130856,0.989043372298808,0.9965949062481417

1060.0,0.9936410208726583,0.9894572085050577,0.9965949062481417

1070.0,0.9937355911910101,0.9891996120055935,0.9970025843340461

1080.0,0.993726302544032,0.989043372298808,0.9965949062481417

1090.0,0.9937558555928915,0.9894572085050579,0.9970025843340461

1100.0,0.99373146542918,0.9898707060413311,0.9965949062481417

1110.0,0.9937426629209883,0.989714673744085,0.9970025843340461

1120.0,0.9937629143958757,0.989870706041331,0.9974099312796697

1130.0,0.9938119452039503,0.9897146737440851,0.9970025843340461

1140.0,0.9937096518678319,0.9894572085050577,0.9965949062481417

1150.0,0.9938327959801747,0.9891996120055935,0.9970025843340461

1160.0,0.9938184054544501,0.9902838653231925,0.9965949062481417

1170.0,0.9938011895208995,0.9900266901495801,0.9970025843340461

1180.0,0.99377214671877,0.989870706041331,0.9970025843340461

1190.0,0.9938430872323007,0.9887307479403304,0.9970025843340461

1200.0,0.9938546560214427,0.9891996120055935,0.9970025843340461

1210.0,0.9938961094959287,0.9886291970063363,0.9965949062481417

1220.0,0.9938312370145235,0.9888870842845229,0.9965949062481417

1230.0,0.9938986613605989,0.9902838653231925,0.9970025843340461

1240.0,0.9939062127189148,0.9900266901495801,0.9970025843340461

1250.0,0.9938960187242281,0.989043372298808,0.9970025843340461

1260.0,0.9939018413540904,0.9888870842845229,0.9965949062481417

1270.0,0.9939211070858065,0.9893010484278068,0.9970025843340461

1280.0,0.9938840095328366,0.989613320334109,0.9970025843340461

1290.0,0.993919215263969,0.989714673744085,0.9970025843340461

1300.0,0.993919074213502,0.9894572085050577,0.9970025843340461

1310.0,0.9939064524110528,0.9894572085050577,0.9970025843340461

1320.0,0.9939886638244195,0.9900266901495801,0.9970025843340461

1330.0,0.9938923732077374,0.989862409770022,0.9965949062481416

1340.0,0.9939822802184524,0.989714673744085,0.9974099312796697

1350.0,0.9939085753808892,0.9898707060413311,0.9974099312796697

1360.0,0.994005100608965,0.9901279606491789,0.9974099312796697

1370.0,0.9939668792477078,0.9898707060413311,0.9970025843340461

1380.0,0.9939601921569218,0.9891996120055935,0.9970025843340461

1390.0,0.9938833614086852,0.9895585932355075,0.9974099312796697

1400.0,0.9940261011857665,0.9900266901495801,0.9970025843340461

1410.0,0.9940277575809161,0.990439721867315,0.9970025843340461

1420.0,0.9939909738551683,0.989870706041331,0.9970025843340461

1430.0,0.9940574193820139,0.9898707060413313,0.9970025843340461

1440.0,0.9940790111995169,0.9898707060413311,0.9970025843340461

1450.0,0.994007533323744,0.989870706041331,0.9974099312796697

1460.0,0.9940455341780401,0.9905409095582302,0.9970025843340461

1470.0,0.9940920431526461,0.9897146737440851,0.9970025843340461

1480.0,0.9940902619755432,0.9893010484278068,0.9970025843340461

1490.0,0.9940870717803298,0.9900266901495801,0.9970025843340461

1500.0,0.9941082643816654,0.9902838653231925,0.9974099312796697

1510.0,0.9940322041797677,0.9891996120055935,0.9965949062481417

1520.0,0.9941703006142664,0.9896133203341091,0.9970025843340461

1530.0,0.9940489889295062,0.9894572085050579,0.9970025843340461

1540.0,0.9940778956286885,0.9898707060413311,0.9974099312796697

1550.0,0.9941151704765377,0.9900266901495801,0.9974099312796697

1560.0,0.9941396298316669,0.9906966867655268,0.9974099312796697

1570.0,0.994118903139459,0.9898707060413311,0.9970025843340461

1580.0,0.9940923160310214,0.9905409095582299,0.9970025843340461

1590.0,0.9940678554696941,0.990439721867315,0.9974099312796697

1600.0,0.9941918060185563,0.9894572085050577,0.9970025843340461

1610.0,0.9941693254805368,0.9901279606491789,0.9970025843340461

1620.0,0.9941660151336067,0.990439721867315,0.9970025843340461

1630.0,0.9942095527290267,0.9900266901495801,0.9970025843340461

1640.0,0.994240015417316,0.9905409095582298,0.9970025843340461

1650.0,0.9942255620184117,0.989613320334109,0.9970025843340461

1660.0,0.9942245610240302,0.990439721867315,0.9970025843340461

1670.0,0.9942437293359965,0.9906966867655268,0.9970025843340461

1680.0,0.9942099173070907,0.9894572085050577,0.9970025843340461

1690.0,0.9941956965210106,0.9906966867655268,0.9974099312796697

1700.0,0.9942101305998484,0.989714673744085,0.9970025843340461

1710.0,0.9942021514934875,0.9906966867655268,0.9970025843340461

1720.0,0.9941705357590928,0.9900266901495801,0.9974099312796697

1730.0,0.9942270633102457,0.990127960649179,0.9970025843340461

1740.0,0.9942085947426805,0.9900266901495801,0.9974099312796697

1750.0,0.9942960103992748,0.9898707060413311,0.9970025843340461

1760.0,0.9942267145407098,0.989870706041331,0.9974099312796697

1770.0,0.9942468745844782,0.9906966867655268,0.9970025843340461

1780.0,0.9942368034581756,0.9893010484278068,0.9970025843340461

1790.0,0.9942493052174353,0.9901279606491789,0.9970025843340461

1800.0,0.9942942164836404,0.9906966867655268,0.9974099312796697

1810.0,0.994241876365878,0.9906966867655268,0.9970025843340461

1820.0,0.9943089932618019,0.9906966867655268,0.9970025843340461

1830.0,0.9943565032957546,0.989870706041331,0.9970025843340461

1840.0,0.9943013682010405,0.9902838653231925,0.9970025843340461

1850.0,0.994317563432372,0.990439721867315,0.9970025843340461

1860.0,0.9943135963692374,0.9904397218673151,0.9970025843340461

1870.0,0.9943293635623015,0.9898707060413311,0.9974099312796697

1880.0,0.9943349087167188,0.989613320334109,0.9974099312796697

1890.0,0.9943142960448104,0.9906966867655268,0.9974099312796697

1900.0,0.9943523079731615,0.9912647726674128,0.9974099312796697

1910.0,0.9942601497589656,0.9904397218673148,0.9970025843340461

1920.0,0.9943582925016861,0.9902838653231925,0.9974099312796697

1930.0,0.9943747259377428,0.989870706041331,0.9970025843340461

1940.0,0.9943509032489494,0.9912647726674128,0.9970025843340461

1950.0,0.9943508611317788,0.9902838653231922,0.9970025843340461

1960.0,0.9944258409790232,0.9899720078229767,0.9974099312796697

1970.0,0.994407231664183,0.9911091707825409,0.9970025843340461

1980.0,0.9944273813483737,0.990439721867315,0.9970025843340461

1990.0,0.9944427055386295,0.9908524159019422,0.9974099312796697

2000.0,0.9943800272079166,0.9891996120055935,0.9970025843340461

2010.0,0.9944219741391868,0.9894572085050576,0.9974099312796697

2020.0,0.9944144655195989,0.9898707060413311,0.9970025843340461

2030.0,0.9944330739116127,0.9902838653231925,0.9974099312796697

2040.0,0.9943599385024693,0.9908524159019422,0.9970025843340461

2050.0,0.9944543104027734,0.990439721867315,0.9970025843340461

2060.0,0.9944675929202497,0.990439721867315,0.9974099312796697

2070.0,0.9944842033575465,0.989144840079985,0.9974099312796697

2080.0,0.9944994129850391,0.9904397218673148,0.9974099312796697

2090.0,0.9944422724113096,0.990439721867315,0.9974099312796697

2100.0,0.9945432247483261,0.9904397218673151,0.9974099312796697

2110.0,0.9944390280587,0.990439721867315,0.9970025843340461

2120.0,0.9944703546526014,0.9902838653231922,0.9974099312796697

2130.0,0.9945132858479812,0.9902838653231925,0.9974099312796697

2140.0,0.9945253156698828,0.9906966867655268,0.9974099312796697

2150.0,0.9944993102268443,0.9898707060413311,0.9970025843340461

2160.0,0.9945165533096274,0.9901279606491789,0.9970025843340461

2170.0,0.994515521269414,0.9908524159019422,0.9970025843340461

2180.0,0.9945082817912761,0.9906966867655268,0.9970025843340461

2190.0,0.9945873063465817,0.9904397218673151,0.9974099312796697

2200.0,0.9946588605288346,0.9911091707825409,0.9970025843340461

2210.0,0.9945377204324789,0.9904397218673151,0.9974099312796697

2220.0,0.9945923402890948,0.9896133203341091,0.9970025843340461

2230.0,0.9946162867720623,0.9911091707825409,0.9974099312796697

2240.0,0.9945974730724266,0.9900266901495801,0.9974099312796697

2250.0,0.9946387398643808,0.9906966867655268,0.9970025843340461

2260.0,0.9945921620998504,0.9908524159019423,0.9974099312796697

2270.0,0.9946306763817038,0.9891996120055934,0.9974099312796697

2280.0,0.9946438262621806,0.9911091707825409,0.9974099312796697

2290.0,0.9946739224703667,0.9908524159019422,0.9974099312796697

2300.0,0.994638303972725,0.9916767925770018,0.9974099312796697

2310.0,0.9946210375256253,0.9901279606491789,0.9970025843340461

2320.0,0.9946443616225501,0.9893010484278068,0.9970025843340461

2330.0,0.9946434148773335,0.9902838653231925,0.9974099312796697

2340.0,0.994713733400359,0.9908524159019422,0.9974099312796697

2350.0,0.9946240995457032,0.990439721867315,0.9974099312796697

2360.0,0.994640258698222,0.9906966867655268,0.9974099312796697

2370.0,0.9946519633346496,0.9909535208857008,0.9974099312796697

2380.0,0.994698021051073,0.9911091707825409,0.9974099312796697

2390.0,0.9947210617305556,0.9911091707825409,0.9970025843340461

2400.0,0.9947210446980237,0.990852415901942,0.9974099312796697

2410.0,0.9946870898485668,0.9911091707825409,0.997407825762264

2420.0,0.9947222768593934,0.9911091707825409,0.9970025843340461

2430.0,0.9947281602343492,0.9908524159019422,0.9974099312796697

2440.0,0.994665057890596,0.9900266901495801,0.9970025843340461

2450.0,0.9947085316848987,0.991109170782541,0.9970025843340461

2460.0,0.994697956938229,0.9911091707825409,0.9970025843340461

2470.0,0.9946812671146811,0.9906966867655268,0.9970025843340461

2480.0,0.9946955306789398,0.9907978229546666,0.9970025843340461

2490.0,0.9947620828442603,0.990439721867315,0.9970025843340461

2500.0,0.9947465396279269,0.9911091707825409,0.9974099312796697

2510.0,0.9947756529005469,0.990439721867315,0.9974099312796697

2520.0,0.9947718452949309,0.9912102243276467,0.9974099312796697

2530.0,0.9947587337975035,0.9911091707825409,0.9974099312796697

2540.0,0.9947911234420278,0.9906966867655268,0.9974099312796697

2550.0,0.994774034351412,0.9908524159019422,0.9974099312796697

2560.0,0.9947923325921206,0.9911091707825409,0.9974099312796697

2570.0,0.9948227173444202,0.9916767925770018,0.9970025843340461

2580.0,0.9948588093160811,0.9908524159019422,0.9970025843340461

2590.0,0.9948116918248687,0.9908524159019422,0.9974099312796697

2600.0,0.9948314217915911,0.9916767925770018,0.9974099312796697

2610.0,0.9948072064539921,0.9915213177877646,0.9974099312796697

2620.0,0.9948722800680476,0.9909535208857008,0.9974099312796697

2630.0,0.9948315338726976,0.9905409095582299,0.9974099312796697

2640.0,0.9947965246895053,0.9911091707825409,0.9974099312796697

2650.0,0.9948928074949569,0.9919331281940528,0.9974099312796697

2660.0,0.9949574873901964,0.9915213177877646,0.9974099312796697

2670.0,0.9948649873150758,0.990439721867315,0.9974099312796697

2680.0,0.9949159146880896,0.991264772667413,0.9974099312796697

2690.0,0.9949586935338759,0.9911091707825409,0.9974099312796697

2700.0,0.9948814145862234,0.9911091707825409,0.9974099312796697

2710.0,0.9948828216292764,0.991264772667413,0.9974099312796697

2720.0,0.9949161855952056,0.991264772667413,0.9974099312796697

2730.0,0.9948191486510249,0.9911091707825409,0.9974099312796697

2740.0,0.9949497093761943,0.9912647726674128,0.9974099312796697

2750.0,0.9949575704954089,0.9915213177877648,0.9974099312796697

2760.0,0.9949299480264642,0.991264772667413,0.9974099312796697

2770.0,0.9949827276301082,0.9916767925770018,0.9974099312796697

2780.0,0.9949429178764313,0.9900266901495801,0.9974099312796697

2790.0,0.9949191847652337,0.989870706041331,0.9974099312796697

2800.0,0.994923712052273,0.9915213177877648,0.9974099312796697

2810.0,0.9949166524409133,0.991264772667413,0.9974099312796697

2820.0,0.9949926594701393,0.9915213177877648,0.9974099312796697

2830.0,0.9950259359701593,0.9912647726674128,0.9974099312796697

2840.0,0.9949862568110953,0.9909535208857005,0.9974099312796697

2850.0,0.9950203784949375,0.9915213177877646,0.9974099312796697

2860.0,0.9949470429852567,0.9909535208857008,0.9974099312796697

2870.0,0.9950493344240571,0.9919331281940527,0.9974099312796697

2880.0,0.9950081681865645,0.9905409095582299,0.9974099312796697

2890.0,0.9950477685352209,0.9919331281940527,0.9974099312796697

2900.0,0.9950065809698428,0.9908524159019422,0.9974099312796697

2910.0,0.9950303629419136,0.9894572085050577,0.9974099312796697

2920.0,0.9949992220882939,0.9916767925770018,0.9974099312796697

2930.0,0.9950542923492784,0.9902838653231925,0.9974099312796697

2940.0,0.9950170162435575,0.9916767925770018,0.9970025843340461

2950.0,0.9949962456972157,0.9908524159019423,0.9974099312796697

2960.0,0.9950373904066513,0.9915213177877648,0.9974099312796697

2970.0,0.9950713205236081,0.9916767925770018,0.9974099312796697

2980.0,0.9950698203470677,0.9912647726674128,0.9974099312796697

2990.0,0.9950896275081904,0.9906966867655268,0.9974099312796697

3000.0,0.9950579278472946,0.9915213177877648,0.9974099312796697

3010.0,0.9950734188731953,0.9908524159019422,0.9974099312796697

3020.0,0.9950645790023352,0.9917777324503654,0.9974099312796697

3030.0,0.9950920723315173,0.9915213177877648,0.9974099312796697

3040.0,0.9950416027602936,0.9909535208857004,0.9974099312796697

3050.0,0.9951042880164769,0.9908524159019423,0.9974099312796697

3060.0,0.9951159238213344,0.990852415901942,0.9974099312796697

3070.0,0.9951183816389094,0.9916767925770018,0.9974099312796697

3080.0,0.9951435534832844,0.9915213177877648,0.9974099312796697

3090.0,0.9951448770833558,0.9915213177877648,0.9974099312796697

3100.0,0.9951143567676405,0.9916767925770018,0.9974099312796697

3110.0,0.995163027203891,0.9919331281940528,0.9974099312796697

3120.0,0.9951638151732791,0.9919331281940528,0.9974099312796697

3130.0,0.9951674738323125,0.9919331281940527,0.9974099312796697

3140.0,0.9951736342319368,0.9916767925770018,0.9974099312796697

3150.0,0.9951012058571388,0.9908524159019422,0.9974099312796697

3160.0,0.99513099997801,0.9915213177877648,0.9974099312796697

3170.0,0.9951882680945063,0.9911091707825409,0.9974099312796697

3180.0,0.9952261522430458,0.9920884760433089,0.9974099312796697

3190.0,0.9951873248639362,0.9915213177877648,0.9974099312796697

3200.0,0.9951224440100881,0.9917777324503655,0.9974099312796697

3210.0,0.9951715861228302,0.9919331281940528,0.9974099312796697

3220.0,0.9951776200072028,0.991109170782541,0.9974099312796697

3230.0,0.9951739284072403,0.9919331281940528,0.9974099312796697

3240.0,0.9951816986654294,0.9916767925770018,0.9974099312796697

3250.0,0.995158402304833,0.9919331281940527,0.9974099312796697

3260.0,0.995157832776265,0.9916767925770018,0.9974099312796697

3270.0,0.9952077271947083,0.9908524159019422,0.9974099312796697

3280.0,0.99527193299585,0.9911091707825409,0.9974099312796697

3290.0,0.9951896609190898,0.9915213177877648,0.9974099312796697

3300.0,0.9951994648519806,0.9916767925770018,0.9974099312796697

3310.0,0.995227530633744,0.9913657950453759,0.9974099312796697

3320.0,0.9952510689831809,0.990852415901942,0.9974099312796697

3330.0,0.9952818848915036,0.9915213177877648,0.9974099312796697

3340.0,0.9952153363861727,0.9919331281940528,0.9974099312796697

3350.0,0.9952385285413272,0.9915213177877648,0.9974099312796697

3360.0,0.9952244611479077,0.9916767925770018,0.9974099312796697

3370.0,0.9952681905305398,0.9916767925770018,0.9974099312796697

3380.0,0.9952590052314827,0.9920884760433089,0.9974099312796697

3390.0,0.9952469561144346,0.9916767925770018,0.9974099312796697

3400.0,0.9952910074118511,0.9915213177877648,0.9974099312796697

3410.0,0.9952696166666981,0.9916767925770018,0.9974099312796697

3420.0,0.9952465262489725,0.9923446024135849,0.9974099312796697

3430.0,0.9953035625492261,0.9916767925770018,0.9974099312796697

3440.0,0.9952809047788375,0.9916767925770018,0.9978151735633479

3450.0,0.9953265562183592,0.9915213177877646,0.9974099312796697

3460.0,0.9952928732353851,0.9894572085050577,0.9974099312796697

3470.0,0.9952655739623322,0.9916767925770018,0.9974099312796697

3480.0,0.9952486029313758,0.9916767925770018,0.9974099312796697

3490.0,0.9953090347652797,0.9919331281940528,0.9974099312796697

3500.0,0.9952892615786552,0.9921893335131038,0.9974099312796697

3510.0,0.9953534219483058,0.9916767925770018,0.9974099312796697

3520.0,0.9953233331010317,0.9920884760433089,0.9974099312796697

3530.0,0.9952996625077523,0.9908524159019423,0.9974099312796697

3540.0,0.9953156717420982,0.9916767925770018,0.9974099312796697

3550.0,0.9953341070988493,0.9919331281940528,0.9974099312796697

3560.0,0.9953108447743734,0.9920884760433089,0.9974099312796697

3570.0,0.9953453893934782,0.9920884760433089,0.9970025843340461

3580.0,0.9953347920233158,0.9915213177877648,0.9974099312796697

3590.0,0.9953835096521478,0.9920884760433089,0.9974099312796697

3600.0,0.9954247034429283,0.991264772667413,0.9974099312796697

3610.0,0.9953569954843068,0.9916767925770018,0.9974099312796697

3620.0,0.9954031307370913,0.9923446024135849,0.9974099312796697

3630.0,0.9954061093667468,0.9923446024135849,0.9974099312796697

3640.0,0.9953938222909106,0.9915213177877646,0.9974099312796697

3650.0,0.9953795484533825,0.9915213177877646,0.9974099312796697

3660.0,0.9953979361598517,0.9915213177877648,0.9974099312796697

3670.0,0.995399418666549,0.9915213177877648,0.9974099312796697

3680.0,0.9953560585989717,0.992088476043309,0.9974099312796697

3690.0,0.9953750123332732,0.9915213177877648,0.9974099312796697

3700.0,0.9954175276008471,0.9911091707825409,0.9974099312796697

3710.0,0.9954070503066709,0.9923446024135849,0.9974099312796697

3720.0,0.9953902355008643,0.9920884760433089,0.9974099312796697

3730.0,0.995430290780261,0.992344602413585,0.9974099312796697

3740.0,0.9954251917727519,0.9916767925770018,0.9974099312796697

3750.0,0.9954277814591209,0.9923446024135849,0.9974099312796697

3760.0,0.9954646439209632,0.9924998234782602,0.9974099312796697

3770.0,0.9954461226783817,0.991264772667413,0.9974099312796697

3780.0,0.9954190041559796,0.9919331281940528,0.9974099312796697

3790.0,0.9954114902569244,0.9916767925770018,0.9974099312796697

3800.0,0.9954139442773299,0.9921893335131036,0.9974099312796697

3810.0,0.9954908167678113,0.9924998234782602,0.9974099312796697

3820.0,0.9954566283367924,0.9923446024135849,0.9974099312796697

3830.0,0.9954410580614835,0.9920884760433089,0.9974099312796697

3840.0,0.9954594567355479,0.9908524159019422,0.9974099312796697

3850.0,0.9954756900813182,0.9920884760433089,0.9974099312796697

3860.0,0.9954524396264164,0.9916767925770018,0.9974099312796697

3870.0,0.9954523727299789,0.9924998234782604,0.9974099312796697

3880.0,0.9954722367066429,0.9924998234782604,0.9974099312796697

3890.0,0.9954844507909779,0.9924998234782602,0.9974099312796697

3900.0,0.9954928646956627,0.9924998234782604,0.9974099312796697

3910.0,0.995501589217286,0.9916767925770018,0.9974099312796697

3920.0,0.9955382713963938,0.991521317787765,0.9974099312796697

3930.0,0.9954666004654066,0.9927557408578693,0.9974099312796697

3940.0,0.9955081052062141,0.9916222887900948,0.9974099312796697

3950.0,0.9954593823423117,0.9924998234782602,0.9974099312796697

3960.0,0.995536017930164,0.9919331281940528,0.9974099312796697

3970.0,0.9955289781674176,0.9909535208857008,0.9974099312796697

3980.0,0.9955329259660652,0.9919331281940527,0.9974099312796697

3990.0,0.9955366681309056,0.9924998234782604,0.9974099312796697

4000.0,0.995530202278422,0.9920884760433089,0.9974099312796697

